ruche;chemin;nom_fichier;annee;mois;jour;date;taille_Mo;heure;nb_videos;premiere_heure;derniere_heure;heures_presentes;taille_totale_mo;taille_moyenne_video_mo;jour_suspect_taille;commentaires;Catégorie;Exploitabilité;Nbr LED;nom_lot;taille_lot;hyperparametre;hyperparametre_file;categorie_traitement;passage;statut;nb_phases_WPM;temps_s;chemin_serveur;output_path;temps_passage_1_s;temps_passage_2_s;a_ete_relancee;temps_total_video_s;fichier_source_csv;statut_passage_1;nb_phases_passage_1;statut_passage_2;nb_phases_passage_2;duree_passage_1_lot_s;duree_passage_2_lot_s;duree_calcul_lot_s;n_workers_passage_1;n_workers_passage_2;datetime_video;temperature_moy_30min;pression_moy_30min;humidite_moy_30min;vent_moyen_IC_30min;rafales_IC_moy_30min;rafales_IC_max_30min;direction_IC_30min;vent_moyen_MR_30min;rafales_MR_moy_30min;rafales_MR_max_30min;direction_MR_30min;n_obs_IC_30min;n_obs_MR_30min;lightning_activity_1h;lightning_distance_min_1h;n_obs_lightning_1h;pluie_1h_precedente;heure_pluie;delai_pluie_min
nap-mag12552202;F:\nap-mag12552202\2022-7-21\Record_2022-7-21_16-17-16_csi0.mp4;Record_2022-7-21_16-17-16_csi0.mp4;2022;7;21;2022-07-21;232.060286;16:17:16;43;12:07:03;20:30:10;12,13,14,15,16,17,18,19,20;8840.63;205.6;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;1175.0;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-21_16-17-16_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-21_16-17-16_csi0;1175.0;0.0;False;1175.0;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-21 16:17:16;27.033333333333335;1026.7666666666667;52.666666666666664;8.633333333333335;23.3;24.6;296.08394413106845;;;;;3;0;;;0;0.0;2022-07-21 16:00:00;17.266666666666666
nap-mag12552202;F:\nap-mag12552202\2022-7-21\Record_2022-7-21_17-38-3_csi0.mp4;Record_2022-7-21_17-38-3_csi0.mp4;2022;7;21;2022-07-21;231.698659;17:38:3;43;12:07:03;20:30:10;12,13,14,15,16,17,18,19,20;8840.63;205.6;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;804.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-21_17-38-3_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-21_17-38-3_csi0;804.8;0.0;False;804.8;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-21 17:38:03;25.8;1026.2;59.0;20.733333333333334;28.766666666666666;29.4;280.6668737000967;;;;;3;0;;;0;0.0;2022-07-21 17:00:00;38.05
nap-mag12552202;F:\nap-mag12552202\2022-7-21\Record_2022-7-21_18-50-3_csi0.mp4;Record_2022-7-21_18-50-3_csi0.mp4;2022;7;21;2022-07-21;229.977264;18:50:3;43;12:07:03;20:30:10;12,13,14,15,16,17,18,19,20;8840.63;205.6;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_2;reussite_sans_phase;0;323.6;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-21_18-50-3_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-21_18-50-3_csi0;63.7;323.6;True;387.3;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-21 18:50:03;22.766666666666666;1025.9;67.33333333333333;19.433333333333334;26.566666666666666;26.7;300.9975578539419;;;;;3;0;;;0;0.0;2022-07-21 18:00:00;50.05
nap-mag12552202;F:\nap-mag12552202\2022-7-21\Record_2022-7-21_19-0-5_csi0.mp4;Record_2022-7-21_19-0-5_csi0.mp4;2022;7;21;2022-07-21;228.882991;19:0:5;43;12:07:03;20:30:10;12,13,14,15,16,17,18,19,20;8840.63;205.6;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;689.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-21_19-0-5_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-21_19-0-5_csi0;689.8;0.0;False;689.8;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-21 19:00:05;22.399999999999995;1025.8666666666668;69.33333333333333;17.766666666666666;26.133333333333336;26.7;301.664738050777;;;;;3;0;;;0;0.0;2022-07-21 19:00:00;0.08333333333333333
nap-mag12552202;F:\nap-mag12552202\2022-7-21\Record_2022-7-21_20-0-8_csi0.mp4;Record_2022-7-21_20-0-8_csi0.mp4;2022;7;21;2022-07-21;226.657822;20:0:8;43;12:07:03;20:30:10;12,13,14,15,16,17,18,19,20;8840.63;205.6;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;857.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-21_20-0-8_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-21_20-0-8_csi0;857.5;0.0;False;857.5;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-21 20:00:08;20.666666666666664;1025.6;76.0;13.566666666666668;22.03333333333333;22.4;303.6665349984058;;;;;3;0;;;0;0.0;2022-07-21 20:00:00;0.13333333333333333
nap-mag12552202;F:\nap-mag12552202\2022-7-22\Record_2022-7-22_14-19-5_csi0.mp4;Record_2022-7-22_14-19-5_csi0.mp4;2022;7;22;2022-07-22;225.616734;14:19:5;48;14:09:03;21:59:29;14,15,16,17,18,19,20,21;10664.17;222.17;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;675.2;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-22_14-19-5_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-22_14-19-5_csi0;675.2;0.0;False;675.2;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-22 14:19:05;22.46666666666667;1025.3333333333333;80.66666666666667;17.86666666666667;30.866666666666664;31.4;251.63695417221584;;;;;3;0;;;0;0.0;2022-07-22 14:00:00;19.083333333333332
nap-mag12552202;F:\nap-mag12552202\2022-7-22\Record_2022-7-22_15-19-8_csi0.mp4;Record_2022-7-22_15-19-8_csi0.mp4;2022;7;22;2022-07-22;228.885019;15:19:8;48;14:09:03;21:59:29;14,15,16,17,18,19,20,21;10664.17;222.17;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;495.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-22_15-19-8_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-22_15-19-8_csi0;495.5;0.0;False;495.5;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-22 15:19:08;22.833333333333332;1025.6;75.0;23.133333333333336;34.96666666666667;35.4;248.3299021184476;;;;;3;0;;;0;0.0;2022-07-22 15:00:00;19.133333333333333
nap-mag12552202;F:\nap-mag12552202\2022-7-22\Record_2022-7-22_16-19-11_csi0.mp4;Record_2022-7-22_16-19-11_csi0.mp4;2022;7;22;2022-07-22;231.608981;16:19:11;48;14:09:03;21:59:29;14,15,16,17,18,19,20,21;10664.17;222.17;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;680.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-22_16-19-11_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-22_16-19-11_csi0;680.5;0.0;False;680.5;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-22 16:19:11;21.73333333333333;1025.5666666666666;78.33333333333333;19.433333333333334;30.96666666666667;35.4;261.9842514889627;;;;;3;0;;;0;0.0;2022-07-22 16:00:00;19.183333333333334
nap-mag12552202;F:\nap-mag12552202\2022-7-22\Record_2022-7-22_17-19-15_csi0.mp4;Record_2022-7-22_17-19-15_csi0.mp4;2022;7;22;2022-07-22;230.579694;17:19:15;48;14:09:03;21:59:29;14,15,16,17,18,19,20,21;10664.17;222.17;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;648.1;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-22_17-19-15_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-22_17-19-15_csi0;648.1;0.0;False;648.1;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-22 17:19:15;21.0;1025.6333333333334;81.0;21.266666666666666;28.333333333333332;28.6;281.33003382966785;;;;;3;0;;;0;0.0;2022-07-22 17:00:00;19.25
nap-mag12552202;F:\nap-mag12552202\2022-7-22\Record_2022-7-22_18-19-18_csi0.mp4;Record_2022-7-22_18-19-18_csi0.mp4;2022;7;22;2022-07-22;232.136518;18:19:18;48;14:09:03;21:59:29;14,15,16,17,18,19,20,21;10664.17;222.17;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite;4;867.9;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-22_18-19-18_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-22_18-19-18_csi0;867.9;0.0;False;867.9;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-22 18:19:18;21.066666666666666;1025.8999999999999;79.66666666666667;22.633333333333336;31.566666666666666;33.1;280.66670428043915;;;;;3;0;;;0;0.0;2022-07-22 18:00:00;19.3
nap-mag12552202;F:\nap-mag12552202\2022-7-22\Record_2022-7-22_19-19-21_csi0.mp4;Record_2022-7-22_19-19-21_csi0.mp4;2022;7;22;2022-07-22;231.989601;19:19:21;48;14:09:03;21:59:29;14,15,16,17,18,19,20,21;10664.17;222.17;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;1021.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-22_19-19-21_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-22_19-19-21_csi0;1021.5;0.0;False;1021.5;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-22 19:19:21;20.666666666666668;1026.4666666666667;80.33333333333333;20.333333333333332;34.9;34.9;281.9993901614561;;;;;3;0;;;0;0.0;2022-07-22 19:00:00;19.35
nap-mag12552202;F:\nap-mag12552202\2022-7-22\Record_2022-7-22_20-19-24_csi0.mp4;Record_2022-7-22_20-19-24_csi0.mp4;2022;7;22;2022-07-22;229.99048;20:19:24;48;14:09:03;21:59:29;14,15,16,17,18,19,20,21;10664.17;222.17;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite;5;713.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-22_20-19-24_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-22_20-19-24_csi0;713.5;0.0;False;713.5;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-22 20:19:24;20.366666666666664;1026.9333333333334;82.33333333333333;19.5;28.23333333333333;29.6;276.3332279826744;;;;;3;0;;;0;0.0;2022-07-22 20:00:00;19.4
nap-mag12552202;F:\nap-mag12552202\2022-7-22\Record_2022-7-22_21-19-27_csi0.mp4;Record_2022-7-22_21-19-27_csi0.mp4;2022;7;22;2022-07-22;239.433248;21:19:27;48;14:09:03;21:59:29;14,15,16,17,18,19,20,21;10664.17;222.17;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;714.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-22_21-19-27_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-22_21-19-27_csi0;714.5;0.0;False;714.5;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-22 21:19:27;19.73333333333333;1027.7333333333333;86.33333333333333;15.0;24.96666666666667;27.4;286.666670427471;;;;;3;0;;;0;0.0;2022-07-22 21:00:00;19.45
nap-mag12552202;F:\nap-mag12552202\2022-7-23\Record_2022-7-23_10-0-6_csi0.mp4;Record_2022-7-23_10-0-6_csi0.mp4;2022;7;23;2022-07-23;235.737751;10:0:6;16;09:10:02;11:40:11;9,10,11;3395.37;212.21;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;517.4;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-23_10-0-6_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-23_10-0-6_csi0;517.4;0.0;False;517.4;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-23 10:00:06;22.7;1029.7333333333333;60.333333333333336;6.1000000000000005;14.533333333333333;15.0;258.5565246162267;;;;;3;0;;;0;0.0;2022-07-23 10:00:00;0.1
nap-mag12552202;F:\nap-mag12552202\2022-7-23\Record_2022-7-23_11-0-9_csi0.mp4;Record_2022-7-23_11-0-9_csi0.mp4;2022;7;23;2022-07-23;233.754201;11:0:9;16;09:10:02;11:40:11;9,10,11;3395.37;212.21;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;867.3;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-23_11-0-9_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-23_11-0-9_csi0;867.3;0.0;False;867.3;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-23 11:00:09;24.333333333333332;1029.3999999999999;52.333333333333336;9.4;19.766666666666666;20.5;281.26232095691427;;;;;3;0;;;0;0.0;2022-07-23 11:00:00;0.15
nap-mag12552202;F:\nap-mag12552202\2022-7-23\Record_2022-7-23_9-10-2_csi0.mp4;Record_2022-7-23_9-10-2_csi0.mp4;2022;7;23;2022-07-23;239.099636;9:10:2;16;09:10:02;11:40:11;9,10,11;3395.37;212.21;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;651.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-23_9-10-2_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-23_9-10-2_csi0;651.8;0.0;False;651.8;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-23 09:10:02;21.7;1029.7666666666667;64.0;3.9;11.833333333333334;12.9;309.87038458823986;;;;;3;0;;;0;0.0;2022-07-23 09:00:00;10.033333333333333
nap-mag12552202;F:\nap-mag12552202\2022-7-25\Record_2022-7-25_17-45-48_csi0.mp4;Record_2022-7-25_17-45-48_csi0.mp4;2022;7;25;2022-07-25;18.325504;17:45:48;30;17:45:48;23:51:26;17,19,20,21,22,23;6083.46;202.78;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;4.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-25_17-45-48_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-25_17-45-48_csi0;4.8;0.0;False;4.8;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-25 17:45:48;20.933333333333334;1027.6;68.66666666666667;25.96666666666667;40.7;40.7;289.3334650015942;;;;;3;0;;;0;0.0;2022-07-25 17:00:00;45.8
nap-mag12552202;F:\nap-mag12552202\2022-7-25\Record_2022-7-25_19-11-2_csi0.mp4;Record_2022-7-25_19-11-2_csi0.mp4;2022;7;25;2022-07-25;224.474515;19:11:2;30;17:45:48;23:51:26;17,19,20,21,22,23;6083.46;202.78;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;885.0;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-25_19-11-2_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-25_19-11-2_csi0;885.0;0.0;False;885.0;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-25 19:11:02;19.8;1027.9333333333334;72.0;22.566666666666663;37.666666666666664;38.4;296.6667720173256;;;;;3;0;;;0;0.0;2022-07-25 19:00:00;11.033333333333333
nap-mag12552202;F:\nap-mag12552202\2022-7-25\Record_2022-7-25_20-11-6_csi0.mp4;Record_2022-7-25_20-11-6_csi0.mp4;2022;7;25;2022-07-25;221.130519;20:11:6;30;17:45:48;23:51:26;17,19,20,21,22,23;6083.46;202.78;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;561.4;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-25_20-11-6_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-25_20-11-6_csi0;561.4;0.0;False;561.4;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-25 20:11:06;19.5;1028.3;72.66666666666667;16.833333333333332;28.73333333333333;31.6;298.3332957195608;;;;;3;0;;;0;0.0;2022-07-25 20:00:00;11.1
nap-mag12552202;F:\nap-mag12552202\2022-7-25\Record_2022-7-25_21-11-18_csi0.mp4;Record_2022-7-25_21-11-18_csi0.mp4;2022;7;25;2022-07-25;221.44616;21:11:18;30;17:45:48;23:51:26;17,19,20,21,22,23;6083.46;202.78;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;671.7;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-25_21-11-18_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-25_21-11-18_csi0;671.7;0.0;False;671.7;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-25 21:11:18;18.5;1028.7;73.33333333333333;13.066666666666668;26.233333333333334;26.6;286.3332279826744;;;;;3;0;;;0;0.0;2022-07-25 21:00:00;11.3
nap-mag12552202;F:\nap-mag12552202\2022-7-25\Record_2022-7-25_22-11-21_csi0.mp4;Record_2022-7-25_22-11-21_csi0.mp4;2022;7;25;2022-07-25;218.596579;22:11:21;30;17:45:48;23:51:26;17,19,20,21,22,23;6083.46;202.78;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;478.1;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-25_22-11-21_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-25_22-11-21_csi0;478.1;0.0;False;478.1;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-25 22:11:21;16.900000000000002;1028.6333333333332;81.0;10.566666666666666;16.7;19.7;285.3336344040273;;;;;3;0;;;0;0.0;2022-07-25 22:00:00;11.35
nap-mag12552202;F:\nap-mag12552202\2022-7-25\Record_2022-7-25_23-11-24_csi0.mp4;Record_2022-7-25_23-11-24_csi0.mp4;2022;7;25;2022-07-25;219.143225;23:11:24;30;17:45:48;23:51:26;17,19,20,21,22,23;6083.46;202.78;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;709.9;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-25_23-11-24_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-25_23-11-24_csi0;709.9;0.0;False;709.9;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-25 23:11:24;16.366666666666667;1028.8333333333333;88.0;4.433333333333334;12.9;12.9;293.664738050777;;;;;3;0;;;0;0.0;2022-07-25 23:00:00;11.4
nap-mag12552202;F:\nap-mag12552202\2022-7-26\Record_2022-7-26_0-1-26_csi0.mp4;Record_2022-7-26_0-1-26_csi0.mp4;2022;7;26;2022-07-26;214.077113;0:1:26;97;00:01:26;21:50:51;0,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21;20781.85;214.25;NON;ok - Setup camera décalé A (6 LED, apparente n°5);OK;Exploitable;6.0;2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26;50;best_hyperparameters_DX20_R1;best_hyperparameters_DX20_R1.json;2202_CAMERA_DECALEE_A;passage_1;reussite_sans_phase;0;831.7;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2022-7-26_0-1-26_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2022-7-26_0-1-26_csi0;831.7;0.0;False;831.7;resultats_2202_2202_CAMERA_DECALEE_A_LOT_001_50_2022-07-13_2022-07-26.csv;;;;;;;;;;2022-07-26 00:01:26;17.366666666666667;1028.7333333333333;88.33333333333333;7.3;12.9;12.9;307.33975309425784;;;;;3;0;;;0;0.0;2022-07-26 00:00:00;1.4333333333333333
