"psi_z";"psi";"n_gauche";"n_droite";"logLik";"AIC";"modele";"reponse";"source";"vent";"version";"variable"
0,116281932569352;1023,90476190477;2990;2789;-22092,4986258819;44250,9972517639;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,134357892505456;1024,00714285715;3050;2729;-22092,0986043675;44250,197208735;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,15243385244156;1024,10952380953;3111;2668;-22091,8179812157;44249,6359624314;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,170509812377664;1024,21190476191;3168;2611;-22091,4614596007;44248,9229192013;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,186063545345948;1024,3;3221;2558;-22091,2232697576;44248,4465395152;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,188585772313768;1024,31428571429;3221;2558;-22091,1923638387;44248,3847276774;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,206661732249872;1024,41666666667;3276;2503;-22091,0359738112;44248,0719476225;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,224737692185977;1024,51904761905;3323;2456;-22090,937105543;44247,874211086;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,242813652122081;1024,62142857143;3374;2405;-22090,8885845537;44247,7771691075;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,260889612058185;1024,72380952381;3398;2381;-22090,9314520518;44247,8629041037;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,278965571994289;1024,8261904762;3440;2339;-22091,0377173567;44248,0754347135;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,297041531930393;1024,92857142858;3473;2306;-22091,1055048802;44248,2110097604;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,315117491866497;1025,03095238096;3506;2273;-22091,212740919;44248,425481838;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,333193451802601;1025,13333333334;3554;2225;-22091,400638696;44248,801277392;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,480323358259293;1025,96666666667;3889;1890;-22093,2543613009;44252,5087226018;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,59802728342464;1026,63333333334;4213;1566;-22093,9537659044;44253,9075318088;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,762812778656111;1027,56666666667;4540;1239;-22095,775495898;44257,550991796;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
0,921713077629292;1028,46666666667;4875;904;-22096,6080209478;44259,2160418956;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
1,15241277095333;1029,77333333334;5201;578;-22093,301779796;44252,603559592;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"pression"
-1,23120648043115;7,06666666666672;581;5198;-22105,8584904791;44277,7169809581;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,21512547979392;7,18333333333339;616;5163;-22105,8938953239;44277,7877906479;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,1990444791567;7,30000000000006;646;5133;-22105,909704936;44277,819409872;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,18296347851948;7,41666666666672;668;5111;-22105,9305711702;44277,8611423403;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,16688247788226;7,53333333333339;687;5092;-22105,9553778519;44277,9107557038;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,15080147724504;7,65000000000006;698;5081;-22105,9795236606;44277,9590473212;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,13472047660781;7,76666666666672;715;5064;-22105,9925288036;44277,9850576071;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,11863947597059;7,88333333333339;732;5047;-22106,0089304901;44278,0178609801;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,10255847533337;8,00000000000006;758;5021;-22106,0232189689;44278,0464379377;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,08647747469615;8,11666666666672;770;5009;-22106,0359617304;44278,0719234607;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,07039647405892;8,23333333333339;793;4986;-22106,0415360589;44278,0830721177;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,0543154734217;8,35000000000005;825;4954;-22106,0443755792;44278,0887511583;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,03823447278448;8,46666666666672;859;4920;-22106,0467926833;44278,0935853667;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,02215347214726;8,58333333333339;880;4899;-22106,050703409;44278,101406818;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,00607247151003;8,70000000000006;909;4870;-22106,0599032844;44278,1198065687;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-0,785533034199559;10,3000000000001;1250;4529;-22106,2086533307;44278,4173066613;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-0,620128456216701;11,5000000000001;1571;4208;-22106,2205391469;44278,4410782938;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-0,463913021455113;12,6333333333334;1907;3872;-22106,136244661;44278,272489322;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-0,335265016357335;13,5666666666667;2232;3547;-22106,0089192403;44278,0178384806;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-0,197427868038287;14,5666666666667;2562;3217;-22105,996733394;44277,993466788;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-0,0595907197192395;15,5666666666667;2893;2886;-22106,0253114736;44278,0506229472;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
0,0736518569891734;16,5333333333334;3223;2556;-22106,0351832922;44278,0703665845;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
0,225272720140126;17,6333333333334;3551;2228;-22106,0523244166;44278,1046488331;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
0,404461012954888;18,9333333333334;3884;1895;-22106,1156189105;44278,231237821;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
0,59283844899092;20,3000000000001;4217;1562;-22106,1576772875;44278,3153545749;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
0,826505233760355;21,9952380952382;4540;1239;-22106,1469780554;44278,2939561107;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
1,05229561005441;23,6333333333334;4877;902;-22106,1621900871;44278,3243801741;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
1,33256447830314;25,6666666666667;5206;573;-22106,2312188542;44278,4624377084;"intensite_IC_moyen_complet";"intensite";"IC";"moyen";"complet";"vent"
-1,29035240921531;15,6666666666666;850;7608;-2461,00814267429;4986,01628534858;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-1,00637281898119;17,0666666666666;1336;7122;-2459,792627245;4983,58525449001;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,803530254528242;18,0666666666666;1814;6644;-2459,19056948874;4982,38113897747;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,778416413215021;18,1904761904761;1857;6601;-2459,1317447301;4982,2634894602;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,753302571901799;18,3142857142857;1937;6521;-2459,10754243647;4982,21508487295;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,728188730588577;18,4380952380952;2005;6453;-2459,09336090328;4982,18672180656;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,703074889275355;18,5619047619047;2057;6401;-2459,0654718258;4982,1309436516;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,677961047962134;18,6857142857142;2124;6334;-2459,03425411252;4982,06850822504;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,652847206648912;18,8095238095238;2178;6280;-2458,99932540195;4981,99865080389;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,62773336533569;18,9333333333333;2258;6200;-2458,94546168909;4981,89092337818;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,611023001692659;19,0157142857143;2296;6162;-2458,90628153816;4981,81256307632;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,602619524022469;19,0571428571428;2316;6142;-2458,88798024775;4981,7759604955;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,577505682709247;19,1809523809523;2372;6086;-2458,86604782097;4981,73209564194;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,552391841396025;19,3047619047619;2464;5994;-2458,8443626789;4981,6887253578;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,527278000082803;19,4285714285714;2515;5943;-2458,87965916606;4981,75931833212;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,502164158769582;19,5523809523809;2604;5854;-2458,93715605003;4981,87431210005;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,47705031745636;19,6761904761904;2687;5771;-2458,98411925465;4981,9682385093;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,451936476143138;19,8;2788;5670;-2459,03154976973;4982,06309953946;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,309946681026078;20,5;3274;5184;-2459,32603219051;4982,65206438102;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,161195467093919;21,2333333333333;3748;4710;-2459,91156742001;4983,82313484001;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-0,0361092190146023;21,85;4230;4228;-2460,28794145441;4984,57588290882;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
0,0957384478798113;22,5;4719;3739;-2460,73771818022;4985,47543636045;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
0,224205405366677;23,1333333333333;5203;3255;-2460,94080053747;4985,88160107493;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
0,372956619298835;23,8666666666666;5683;2775;-2461,15395455654;4986,30790911307;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
0,562276346121584;24,8;6167;2291;-2461,63706041294;4987,27412082588;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
0,771880329389626;25,8333333333333;6658;1800;-2461,80924101855;4987,6184820371;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
1,01529140673316;27,0333333333333;7138;1320;-2461,94336619933;4987,88673239867;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
1,28777658498161;28,3766666666667;7612;846;-2462,03428254637;4988,06856509273;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"temperature"
-1,28773108093227;44,7500000000001;851;7607;-2461,22353042127;4986,44706084253;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-1,25673816049616;45,3035714285715;921;7537;-2461,14226810345;4986,2845362069;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-1,22574524006004;45,8571428571429;992;7466;-2460,99647647215;4985,99295294431;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-1,19475231962392;46,4107142857144;1048;7410;-2460,81710343641;4985,63420687282;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-1,1637593991878;46,9642857142858;1099;7359;-2460,66195902609;4985,32391805218;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-1,13276647875168;47,5178571428572;1171;7287;-2460,52330904397;4985,04661808795;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-1,10177355831556;48,0714285714287;1229;7229;-2460,41530502318;4984,83061004636;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-1,07078063787944;48,6250000000001;1296;7162;-2460,36472367556;4984,72944735111;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-1,06378223649064;48,7500000000001;1330;7128;-2460,36243160608;4984,72486321217;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-1,03978771744332;49,1785714285715;1359;7099;-2460,36772601436;4984,73545202871;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-1,0087947970072;49,7321428571429;1432;7026;-2460,3925317595;4984,78506351899;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-0,977801876571084;50,2857142857144;1510;6948;-2460,43314021442;4984,86628042884;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-0,946808956134965;50,8392857142858;1601;6857;-2460,46842908242;4984,93685816484;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-0,915816035698846;51,3928571428572;1681;6777;-2460,52093303618;4985,04186607237;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-0,884823115262727;51,9464285714287;1730;6728;-2460,61200977343;4985,22401954685;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-0,853830194826608;52,5000000000001;1842;6616;-2460,70331258243;4985,40662516485;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-0,67187175871778;55,7500000000001;2302;6156;-2460,97600948125;4985,95201896251;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-0,503910125386554;58,7500000000001;2795;5663;-2461,09912355027;4986,19824710054;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-0,321951689277726;62,0000000000001;3299;5159;-2461,49943132345;4986,99886264691;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-0,1539900559465;65,0000000000001;3779;4679;-2461,57692442979;4987,15384885958;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-2,52253928761125e-05;67,7500000000001;4237;4221;-2461,6855881126;4987,37117622521;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
0,181933210715952;71,0000000000001;4739;3719;-2461,74621797626;4987,49243595252;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
0,36389164682478;74,2500000000001;5203;3255;-2461,65331321265;4987,30662642529;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
0,531853280156006;77,2500000000001;5706;2752;-2461,74912713854;4987,49825427708;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
0,699814913487232;80,2500000000002;6168;2290;-2461,79372672934;4987,58745345868;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
0,895770152373662;83,7500000000002;6654;1804;-2461,90987674751;4987,81975349503;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
1,1197189968153;87,7500000000002;7148;1310;-2462,03374268504;4988,06748537009;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
1,37166144681214;92,2500000000002;7624;834;-2461,90127477782;4987,80254955565;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"humidite"
-1,07336845392311;1017,16666666667;850;7608;-2460,55536469044;4985,11072938087;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"pression"
-0,826190211075897;1018,56666666667;1331;7127;-2460,57318008685;4985,14636017369;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"pression"
-0,579011968228702;1019,96666666667;1814;6644;-2460,48036279632;4984,96072559264;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"pression"
-0,425996865513768;1020,83333333334;2316;6142;-2460,32100885927;4984,64201771853;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"pression"
-0,278866959057115;1021,66666666667;2780;5678;-2460,1509990432;4984,30199808641;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"pression"
-0,149392641375247;1022,4;3278;5180;-2459,96466106639;4983,92932213279;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"pression"
-0,0258035199516391;1023,10000000001;3771;4687;-2459,73782528019;4983,47565056038;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"pression"
0,0860152089554057;1023,73333333334;4230;4228;-2459,63222364137;4983,26444728274;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"pression"
0,196404675914035;1024,35857142858;4712;3746;-2459,45501102263;4982,91002204525;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"pression"
0,333193451802641;1025,13333333334;5199;3259;-2459,00067471987;4982,00134943975;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"pression"
0,468552965742742;1025,9;5679;2779;-2458,59955745163;4981,19911490327;"presence_IC_rafale_max_complet";"presence";"IC";"rafale_max";"complet";"pression"
