"terme","beta","SE","z","p_value","IC95_inf","IC95_sup","ratio","ratio_IC95_inf","ratio_IC95_sup","modele","reponse","source","vent","version"
"pluie",0.232623868536159,0.245868410873898,0.946131581968322,0.344081477211398,-0.249278216776682,0.714525953848999,1.26190674721995,0.77936311132607,2.04321787307818,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"saisonete",-1.63435577964851,0.370752385727776,-4.40821379056084,1.04226636529455e-05,-2.36103045567495,-0.907681103622074,0.195078004047586,0.0943229774537979,0.403458719078609,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"saisonprintemps",-2.51745731501661,0.399561914211888,-6.30054373420986,2.96603305145472e-10,-3.30059866687191,-1.73431596316131,0.0806644504995837,0.0368610932789678,0.176520905800491,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"heure10",0.224844505456619,0.275173964114346,0.817099488973409,0.413871574970999,-0.314496464207499,0.764185475120738,1.25212800198184,0.730156441622113,2.14724467795415,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"heure11",-0.0856639819845512,0.282997921045182,-0.302701806671133,0.762117120825842,-0.640339907233107,0.469011943264005,0.917902611220429,0.527113223991576,1.59841408892209,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"heure12",-0.0438224532323303,0.299974125649069,-0.146087443833729,0.883852358443999,-0.631771739504505,0.544126833039844,0.957123876638858,0.531649022498861,1.72310316856485,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"heure13",0.324963989017642,0.321281562119906,1.01146168137829,0.311795512201863,-0.304747872737373,0.954675850772657,1.38398080657496,0.737309246720987,2.59782836236789,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"heure14",0.0324689611546344,0.323762897509097,0.100286232315184,0.920117087407839,-0.602106317963196,0.667044240272465,1.03300182946232,0.547656880854293,1.94846959287343,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"heure15",-0.167395834100339,0.326960678226148,-0.511975430833174,0.608668204851512,-0.808238763423589,0.473447095222911,0.84586472295982,0.445642256890417,1.60551904242741,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"heure16",-0.315459060101515,0.331301612346337,-0.952180877923827,0.341005257071236,-0.964810220300335,0.333892100097306,0.729453934199044,0.381055509477804,1.39639246483446,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"heure17",-0.976772680801449,0.325250467089081,-3.0031399786858,0.00267209496590372,-1.61426359629605,-0.33928176530685,0.37652430421361,0.199037188208706,0.712281724533235,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"heure18",-0.296222562224136,0.324149910505966,-0.913844343691972,0.360798642016154,-0.93155638681583,0.339111262367557,0.743621907455911,0.393940109802422,1.40369951545606,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"heure19",-0.224445474608105,0.31123982085583,-0.721133542587633,0.470827355407598,-0.834475523485532,0.385584574269322,0.798959139072449,0.434102098093308,1.47047367131173,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"heure20",0.0734474490259015,0.309026438935316,0.237673673744385,0.812134203936837,-0.532244371287318,0.679139269339121,1.07621197919799,0.587285402937599,1.97217948611659,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"groupeG2",-20.9756006024631,3103.60530786893,-0.00675846266575239,0.994607568035787,-6104.04200402557,6062.09080282065,7.76984586879836e-10,0,Inf,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"groupeG6",-26.8166531970788,3103.60534285691,-0.00864048428670176,0.993105976772183,-6109.88312519662,6056.24981880246,2.25774814119749e-12,0,Inf,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"groupeG7",-17.591042219641,3103.60530875209,-0.00566793792046775,0.995477664055415,-6100.65744737373,6065.47536293445,2.29248991110318e-08,0,Inf,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"groupeG9",-18.6584663708008,3103.60530683436,-0.00601186830352222,0.995203251993516,-6101.72486776614,6064.40793502454,7.8837167870127e-09,0,Inf,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"activite_electrique",-0.0823206694332437,0.361598578406989,-0.227657613577755,0.819912426611478,-0.791053883110941,0.626412544244454,0.920976582301112,0.453366747864915,1.87088680222257,"presence_MR_moyen_sans_2202_2024","presence","MR","moyen","sans_2202_2024"
"(Intercept)",3.46584971609469,0.180900749755736,19.158846609395,8.16628398999371e-82,3.11128424657345,3.82041518561593,32.0036422327021,22.4498570475025,45.6231464633196,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"temperature_z",0.0381553712278986,0.0324886555953571,1.17442136427927,0.240226292046511,-0.0255223937390012,0.101833136194798,1.03889263436386,0.974800549292239,1.1071987049239,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"humidite_z",0.126401916023654,0.0286644836110086,4.40970497633907,1.035115409495e-05,0.0702195281460774,0.182584303901231,1.13473814608806,1.07274365283227,1.20031533795399,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"pression_z",-0.00263471682346267,0.0228464048589525,-0.115323038339235,0.9081890782328,-0.0474136703470096,0.0421442367000842,0.997368750996664,0.953692801547501,1.04304491325774,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"vent_MR_moyen_z",-0.037555143238948,0.0151948939773584,-2.47156336167321,0.0134523709999494,-0.0673371354345704,-0.00777315104332549,0.963141305525295,0.934879967037478,0.992256981769063,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"direction_MR_sin",-0.0447967203437897,0.0209990510039663,-2.1332735624733,0.0329022916449721,-0.0859548603115636,-0.00363858037601571,0.956191836426043,0.917635652072714,0.996368031236169,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"direction_MR_cos",0.0506681863325997,0.0211398347017226,2.39681090450868,0.0165384562175645,0.00923411031722341,0.092102262347976,1.05197377608883,1.00927687624765,1.09647694465462,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"pluie",-0.00288512963483025,0.0359769884410893,-0.0801937505012271,0.936083160532706,-0.0734000269793653,0.0676297677097048,0.997119028351936,0.929229038981924,1.06996909802864,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"saisonete",0.12671557920647,0.0806795136257622,1.57060415354323,0.116274624588711,-0.0314162675000242,0.284847425912964,1.13509412749283,0.969072095885934,1.32955915637094,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"saisonprintemps",-0.0193413731886052,0.0888768385454628,-0.217619950317107,0.827725238905823,-0.193539976737712,0.154857230360502,0.980844471080008,0.824036893229893,1.16749126689868,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"heure10",-0.0506880409528385,0.0421671889092702,-1.20207303982019,0.229335230756226,-0.133335731215008,0.031959649309331,0.950575164805655,0.8751712204834,1.0324758433512,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"heure11",-0.0815899693076022,0.0460689725713891,-1.77103948175031,0.0765541364658283,-0.171885155547525,0.0087052169323204,0.921649785930547,0.842075875358387,1.00874321752099,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"heure12",-0.0531865134393056,0.0493063276330836,-1.07869549391503,0.280723495102072,-0.14982691560015,0.0434538887215383,0.948203143359148,0.860856964441983,1.04441183403676,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"heure13",-0.0485639149956992,0.0525402556340841,-0.924318209144658,0.355320664912528,-0.151542816038504,0.0544149860471057,0.952596452161912,0.859381086191525,1.05592270443479,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"heure14",-0.089008288932527,0.0554904102977743,-1.60403010997555,0.108707415781309,-0.197769493116165,0.0197529152511105,0.914837990512648,0.820558975832474,1.01994929497437,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"heure15",-0.0221662957973899,0.0567865341494893,-0.390344227366257,0.69628202324431,-0.133467902730389,0.089135311135609,0.978077571336804,0.875055555420952,1.09322857231836,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"heure16",0.00371839074858591,0.0578760682470611,0.0642474663744063,0.948773182735306,-0.109718703015654,0.117155484512826,1.00372531254011,0.896086166183364,1.12429422644116,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"heure17",-0.0461377223643188,0.0579259971729633,-0.796494227394214,0.425744829431336,-0.159672676823327,0.0673972320946893,0.954910440610597,0.852422761032719,1.06972032103226,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"heure18",-0.0673631848429962,0.0550934517082438,-1.22270764953572,0.221440136718073,-0.175346350191154,0.0406199805051616,0.934855614284576,0.839166325013769,1.04145625665455,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"heure19",-0.126668166223169,0.0524644892364355,-2.41436003793592,0.0157628777259082,-0.229498565126583,-0.0238377673197553,0.881025978273883,0.794932109263975,0.976444108053631,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"heure20",-0.064300661297886,0.050626610632041,-1.27009611141519,0.204050396614985,-0.163528818136686,0.0349274955409144,0.937723020122419,0.849142027957953,1.03554462447483,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"groupeG2",-2.57991735789229,0.173455758857584,-14.8736333396145,4.88866157167975e-50,-2.91989064525316,-2.23994407053143,0.0757802664050121,0.0539395855275708,0.106464458713338,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"groupeG6",-5.15608360933414,1.04192753375898,-4.94860097489933,7.47488094021668e-07,-7.19826157550174,-3.11390564316654,0.00576423051567711,0.000747884820225881,0.0444270996539654,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"groupeG7",-1.33054619959137,0.165743021604762,-8.02776603629349,9.92635499414521e-16,-1.6554025219367,-1.00568987724603,0.264332843371873,0.191015152439778,0.365792196025328,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"groupeG9",0.815206256890621,0.165599246991022,4.92276548174652,8.53296882629289e-07,0.490631732788217,1.13978078099302,2.25964169095737,1.6333477334184,3.12608299325612,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"activite_electrique",-0.0483987910117609,0.0591546568458243,-0.818173810692595,0.413257947163051,-0.164341918429577,0.0675443364060548,0.952753761670607,0.848451870947772,1.06987769307821,"intensite_MR_moyen_sans_2202_2024","intensite","MR","moyen","sans_2202_2024"
"(Intercept)",23.4830766077957,3014.53592268919,0.00778994751100762,0.99378458401354,-5885.00733186302,5931.97348507861,15796853440.2583,0,Inf,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"temperature_z",-0.0901488286394868,0.163412019221441,-0.551665838712421,0.581177319066771,-0.410436386313512,0.230138729034538,0.913795176257609,0.663360705431469,1.25877462640563,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"humidite_z",0.107647721974075,0.147758191873981,0.728539789292254,0.466283221001155,-0.181958334098929,0.397253778047078,1.11365535996438,0.833636073890314,1.48773343623391,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"pression_z",-0.205523301877397,0.120927397237825,-1.69955945941017,0.0892138214237314,-0.442541000463534,0.03149439670874,0.814221121465354,0.642402001648318,1.03199559300756,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"rafale_MR_max_z",0.0951965657260037,0.0809742030014862,1.17564066328947,0.239738499054064,-0.0635128721569092,0.253906003608917,1.09987503161307,0.938462039192294,1.28905063246566,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"direction_MR_sin",0.224693578074202,0.124834294874761,1.79993469182185,0.0718709510139967,-0.0199816398803301,0.469368796028733,1.25193903584049,0.980216670036908,1.59898458919515,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"direction_MR_cos",-0.123594978004846,0.132583688743037,-0.93220349483855,0.351231369695467,-0.383459007941199,0.136269051931507,0.883737701614226,0.681500013564815,1.1459901829923,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"pluie",0.23038075592534,0.245147040745451,0.939765600371071,0.347337807475479,-0.250107443935744,0.710868955786425,1.25907932058529,0.778717110145266,2.03575947526026,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"saisonete",-1.63608362945934,0.369977539662631,-4.4221160856176,9.77389164750863e-06,-2.3612396071981,-0.910927651720588,0.194741229586825,0.0943032517223009,0.402150994884729,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"saisonprintemps",-2.56390392821162,0.401450165531648,-6.38660573178788,1.69608178676058e-10,-3.35074625265364,-1.77706160376959,0.0770035366078122,0.0350581820751822,0.169134401703852,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"heure10",0.219706373363067,0.273051100871422,0.80463463674708,0.421030548401659,-0.31547378434492,0.754886531071054,1.24571090297861,0.729443193620837,2.12737011925072,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"heure11",-0.0933746168202814,0.278643761509076,-0.335103920197546,0.73754669577513,-0.63951638937807,0.452767155737507,0.910852215813844,0.527547489931494,1.57265795949617,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"heure12",-0.0602567034155858,0.292665750081065,-0.205889153065896,0.836877498534788,-0.633881573574474,0.513368166743302,0.941522810438706,0.53052851373736,1.67090962996806,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"heure13",0.305231055061362,0.312999644117949,0.975180198436072,0.329470882640257,-0.308248247409819,0.918710357532542,1.35693849429502,0.734732899828294,2.50605638828741,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"heure14",0.0281794969388588,0.313128657619938,0.0899933501872635,0.928292499169186,-0.585552671996219,0.641911665873937,1.02858029486672,0.55679805007072,1.90010978460456,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"heure15",-0.179214743629365,0.315198897082884,-0.56857668376371,0.569643451749142,-0.797004581911818,0.438575094653088,0.835926370258725,0.450676910046819,1.5504963332187,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"heure16",-0.320027507177581,0.319717517564311,-1.0009695734398,0.316841518557534,-0.946673841603631,0.306618827248469,0.726129063037894,0.388029527052487,1.3588229230735,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"heure17",-0.97291253556855,0.312756733444989,-3.11076447452306,0.00186603709665274,-1.58591573312073,-0.35990933801637,0.377980551566469,0.204760201539639,0.697739581658079,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"heure18",-0.287756284061639,0.315375465819026,-0.912424444033207,0.361545326641747,-0.905892197066929,0.330379628943652,0.749944343357817,0.404181114982633,1.39149628046959,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"heure19",-0.212674050807416,0.306533825713454,-0.693802879053951,0.487805836854414,-0.813480349205786,0.388132247590953,0.808419597991977,0.443312495927752,1.47422473406664,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"heure20",0.100688655452645,0.309076524394371,0.325772575739754,0.744596429189579,-0.505101332360323,0.706478643265613,1.10593226217628,0.603444423880982,2.02684144573946,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"groupeG2",-20.9317496404317,3014.53589775449,-0.00694360603103903,0.994459848470074,-5929.42210923923,5887.55860995837,8.11814183156409e-10,0,Inf,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"groupeG6",-26.7600738110868,3014.53593347711,-0.00887701271492906,0.992917261630393,-5935.25050342622,5881.73035580405,2.38917305706155e-12,0,Inf,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"groupeG7",-17.5470645449222,3014.53589862091,-0.00582081790863718,0.995355685485851,-5926.0374258419,5890.94329675205,2.39555802375893e-08,0,Inf,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"groupeG9",-18.6082570951842,3014.53589669216,-0.00617284309521838,0.995074815076288,-5927.09861461182,5889.88210042145,8.28965823202397e-09,0,Inf,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"activite_electrique",-0.0891001599082557,0.359076475638674,-0.248137001316438,0.804028407746165,-0.792890052160057,0.614689732343546,0.91475394731445,0.452535053673826,1.84908279996027,"presence_MR_rafale_max_sans_2202_2024","presence","MR","rafale_max","sans_2202_2024"
"(Intercept)",3.48253657771524,0.180138775831944,19.3325205061023,2.86093982850901e-83,3.12946457708463,3.83560857834585,32.5421631984777,22.8617355677728,46.3216094201165,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"temperature_z",0.0469725697757191,0.0319021854840043,1.47239347596644,0.140914653899305,-0.0155557137729292,0.109500853324367,1.04809325925218,0.984564651412225,1.11572102300668,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"humidite_z",0.116259827674858,0.0289047406012166,4.02217163194209,5.76640134037357e-05,0.0596065360964735,0.172913119253243,1.12328769544983,1.06141883437557,1.18876281999584,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"pression_z",-0.00905631694526555,0.0229557792036179,-0.394511415401584,0.693203500929271,-0.0540496441843567,0.0359370102938256,0.990984567977678,0.947385073175113,1.03659054990028,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"rafale_MR_max_z",-0.0481746185374374,0.0134586412698824,-3.57945631891104,0.000344309792259652,-0.0745535554264069,-0.0217956816484679,0.95296736678008,0.928157764843027,0.978440127903632,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"direction_MR_sin",-0.0422361770442383,0.0210067009128856,-2.01060495978835,0.0443671997654328,-0.083409310833494,-0.00106304325498248,0.958643344282479,0.919974514610111,0.998937521575334,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"direction_MR_cos",0.0543454916953078,0.021063722768055,2.58005160311583,0.00987855523742419,0.01306059506992,0.0956303883206956,1.05584932632061,1.01314625716812,1.10035228576745,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"pluie",0.00288393150097441,0.0358125719346198,0.0805284665463117,0.935816956718392,-0.0673087094908804,0.0730765724928292,1.00288809403195,0.934906542260489,1.0758129114373,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"saisonete",0.119656348504721,0.0806595636471956,1.48347378902392,0.137948575340657,-0.0384363962437825,0.277749093253224,1.12710945216941,0.962292908236956,1.32015491987479,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"saisonprintemps",0.00325638916094622,0.0893301721367925,0.0364534074328175,0.970920829477005,-0.171830748227167,0.17834352654906,1.00326169695598,0.842121691696664,1.19523584596317,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"heure10",-0.0535684413775006,0.041746403832697,-1.2831869684436,0.199426580405647,-0.135391392889587,0.0282545101345854,0.94784106723551,0.87337401240552,1.02865745485568,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"heure11",-0.0890902170152604,0.0451501539602799,-1.9731985209538,0.0484729489309788,-0.177584518777409,-0.000595915253111895,0.914763042660282,0.837290229598568,0.999404262269118,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"heure12",-0.0622858256207366,0.0479626700942837,-1.29863132094808,0.194070483804663,-0.156292659005533,0.0317210077640594,0.939614282570365,0.855308839904636,1.03222948111779,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"heure13",-0.0587229855759926,0.050850410972467,-1.15481830830803,0.248164838102427,-0.158389791082028,0.0409438199300427,0.942967948703346,0.853517023795376,1.04179357586542,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"heure14",-0.105461709951859,0.0533090512842484,-1.97830776221337,0.0478939979815439,-0.209947450468986,-0.000975969434732521,0.899908929743343,0.810626842911375,0.999024506668536,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"heure15",-0.03832897414905,0.0545873582550721,-0.702158436939721,0.482580362451216,-0.145320196328991,0.0686622480308914,0.962396285309297,0.864745360486762,1.07107439056484,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"heure16",-0.0175646240593801,0.0556451774898126,-0.315654021637289,0.752265129028855,-0.126629171939413,0.0914999238206526,0.982588734740511,0.881060333920709,1.09581669321394,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"heure17",-0.0702817868864515,0.0559151119124885,-1.25693724795629,0.208776359425829,-0.179875406234929,0.039311832462026,0.932131120568843,0.835374287355236,1.04009476839864,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"heure18",-0.0890229856671311,0.0535084025694824,-1.66371974105435,0.0961684493375641,-0.193899454703317,0.0158534833690544,0.914824545480295,0.823740723360393,1.01597981656065,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"heure19",-0.144604021768408,0.0516604408439313,-2.7991248120639,0.00512413266446683,-0.245858485822513,-0.0433495577143023,0.865364890934819,0.782032885835856,0.957576603268078,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"heure20",-0.0793824687860082,0.0504429699300181,-1.57370727568458,0.115555139020283,-0.178250689848844,0.0194857522768273,0.923686575593722,0.836732636815926,1.01967683868384,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"groupeG2",-2.58012601648637,0.173504225151707,-14.8706811850281,5.10908441250038e-50,-2.92019429778372,-2.24005773518903,0.0757644558507265,0.0539232091224222,0.106452358154808,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"groupeG6",-5.16271493897278,1.04137245522347,-4.95760658261783,7.13668928503077e-07,-7.20380495121079,-3.12162492673478,0.00572613246299938,0.000743750483358558,0.0440854745206373,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"groupeG7",-1.33292484280367,0.165760186748425,-8.04128463505326,8.89014845690983e-16,-1.65781480883059,-1.00803487677676,0.263704837045792,0.190554924415207,0.364935418461418,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"groupeG9",0.812097327456371,0.165627843132613,4.90314497910928,9.43143217282976e-07,0.487466754916449,1.13672789999629,2.25262753330366,1.62818639605296,3.11655398675416,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
"activite_electrique",-0.0383249134935883,0.0590945353471705,-0.648535660166136,0.516638554154703,-0.154150202774042,0.0775003757868658,0.962400193276963,0.857143266045711,1.08058263852725,"intensite_MR_rafale_max_sans_2202_2024","intensite","MR","rafale_max","sans_2202_2024"
