datetime,temperature_MR,pression_MR,humidite_MR,vent_moyen_MR,vent_rafales_MR,vent_direction_MR,temperature_IC,pression_IC,humidite_IC,vent_moyen_IC,vent_rafales_IC,vent_direction_IC
2023-05-03 20:30:00,20.9,1005.05,52.20826802026804,2.214,6.984,82.5,19.233333333333334,1011.6,59.333333333333336,15.0,28.4,90.33329571956082
2023-05-03 21:00:00,19.95,1005.1,55.149855248139374,2.1420000000000003,7.956,71.49999999999999,18.933333333333334,1011.4333333333334,60.0,14.633333333333333,29.4,93.33329571956082
2023-05-03 21:30:00,18.65,1005.1500000000001,58.561054985126646,1.728,7.02,80.5,18.533333333333335,1011.4666666666667,61.333333333333336,12.066666666666668,29.4,96.33336342205958
2023-05-03 22:00:00,17.8,1005.05,60.38146949320665,1.8900000000000001,8.136,72.5,18.2,1011.3000000000001,62.333333333333336,10.6,29.4,94.0
2023-05-03 22:30:00,17.05,1004.9,62.554585770627696,1.836,7.992000000000001,82.0,17.666666666666668,1011.3333333333334,64.33333333333333,8.799999999999999,23.0,94.99755785394186
2023-05-03 23:00:00,16.5,1004.8499999999999,63.899449041386774,1.7280000000000002,7.848000000000001,57.5,16.666666666666668,1011.4666666666667,67.33333333333333,6.366666666666667,21.5,88.66677201732561
2023-05-03 23:30:00,16.05,1004.55,65.70511744105643,1.818,6.192,78.5,14.799999999999999,1011.5,72.66666666666667,7.066666666666666,14.5,72.97849839935068
2023-05-04 00:00:00,15.45,1004.55,67.99571118874539,1.6560000000000001,5.4,60.5,14.433333333333332,1010.8666666666667,75.66666666666667,13.1,19.1,79.0
2023-05-04 00:30:00,15.3,1004.25,69.3974102500562,1.8000000000000003,3.672,55.5,14.9,1010.6999999999999,73.66666666666667,7.633333333333333,19.3,98.64241061683472
2023-05-04 01:00:00,15.3,1004.25,69.54287287803226,2.394,3.78,52.50000000000001,13.366666666666667,1010.8666666666667,79.66666666666667,6.3,19.3,106.86501644881517
2023-05-04 01:30:00,14.75,1004.3,72.37567913271823,2.16,3.42,52.5,13.799999999999999,1010.9333333333334,81.66666666666667,6.2,16.1,130.00563223585544
2023-05-04 02:00:00,14.15,1004.2,74.15802785163444,2.43,3.6,53.00000000000001,13.700000000000001,1011.4333333333334,81.0,3.6333333333333333,14.5,238.53265556462958
2023-05-04 02:30:00,14.1,1003.75,76.38505465241494,2.5020000000000002,4.212,50.5,13.0,1012.1666666666666,84.0,3.4333333333333336,14.5,258.4598469456958
2023-05-04 03:00:00,14.1,1003.3,75.04980393850917,2.268,5.004,32.99999999999999,14.6,1012.0666666666666,82.33333333333333,12.200000000000001,24.0,193.91260748462355
2023-05-04 03:30:00,14.5,1003.75,72.97965966729765,1.944,5.04,6.500000000000003,15.700000000000001,1012.7666666666668,80.66666666666667,23.8,48.2,278.2784484470257
2023-05-04 04:00:00,15.75,1003.7,66.75857430372713,2.8980000000000006,12.492,48.0,15.366666666666667,1011.7333333333332,82.66666666666667,17.8,48.2,340.0469548578014
2023-05-04 04:30:00,16.6,1004.3,61.857754218934744,2.7,7.272,316.0,14.9,1012.4,84.66666666666667,8.466666666666667,48.2,334.62077814432877
2023-05-04 05:00:00,15.950000000000001,1004.8499999999999,63.699474828146215,2.124,7.344,283.5,14.266666666666666,1013.1,86.66666666666667,5.533333333333334,29.0,105.69022842989261
2023-05-04 05:30:00,15.649999999999999,1004.8,65.21295450432423,1.818,5.976,280.5,14.066666666666668,1013.6333333333333,88.33333333333333,6.533333333333334,14.0,200.3178287571871
2023-05-04 06:00:00,16.0,1005.55,68.00781641058225,4.284,9.576,226.0,15.133333333333333,1014.0,88.66666666666667,6.8,15.0,223.62657685501185
2023-05-04 06:30:00,15.05,1004.95,80.96296731214224,1.4940000000000002,5.004,340.0,16.2,1014.6999999999999,88.33333333333333,11.433333333333332,20.3,257.66670428043915
2023-05-04 07:00:00,14.7,1005.5,83.92134876601469,1.08,3.06,4.999999999999988,16.733333333333334,1015.2333333333332,86.0,14.966666666666667,24.7,259.33329571956085
2023-05-04 07:30:00,14.2,1005.85,88.39412430836731,1.674,4.392,118.49999999999999,17.033333333333335,1015.6333333333333,84.0,18.933333333333334,30.9,267.3334650015942
2023-05-04 08:00:00,14.45,1006.25,87.4569301604645,2.2680000000000002,4.6080000000000005,194.0,18.233333333333334,1016.1333333333333,80.33333333333333,20.466666666666665,30.9,266.6667720173256
2023-05-04 08:30:00,15.3,1006.65,86.59295569453877,2.736,6.084,210.5,18.966666666666665,1016.3666666666667,75.33333333333333,19.266666666666666,30.9,270.33329571956085
2023-05-04 09:00:00,15.65,1007.45,85.37585589388142,4.464,9.18,203.5,19.166666666666668,1016.6,71.0,19.866666666666664,30.4,270.3316677603159
2023-05-04 09:30:00,17.299999999999997,1007.6,81.95512585520233,4.788,9.324,224.5,19.866666666666664,1016.9666666666667,69.0,17.333333333333332,29.9,262.33237777578915
2023-05-04 10:00:00,17.5,1008.0999999999999,78.3720582940704,5.13,10.224,220.49999999999997,19.533333333333335,1017.3666666666667,70.66666666666667,17.566666666666666,30.9,263.3334650015942
2023-05-04 10:30:00,18.55,1008.1500000000001,74.62222458476671,4.878,12.888,220.5,19.466666666666665,1017.8666666666667,72.33333333333333,20.599999999999998,36.1,254.66667042747105
2023-05-04 11:00:00,19.450000000000003,1008.5,67.69259805386147,4.23,11.304,239.5,20.099999999999998,1017.9333333333334,72.0,19.0,36.1,250.32769203182397
2023-05-04 11:30:00,19.6,1008.8,65.21246099500524,4.518000000000001,10.944,244.0,19.433333333333334,1018.1,73.0,21.96666666666667,40.4,264.33417736024785
2023-05-04 12:00:00,19.5,1009.2,65.35218779916013,4.356,10.476,233.0,19.8,1018.3000000000001,72.33333333333333,22.433333333333334,40.4,257.672307968176
2023-05-04 12:30:00,20.200000000000003,1009.55,64.73401624101045,4.482,10.152,238.0,20.03333333333333,1018.4666666666667,71.66666666666667,21.833333333333332,40.4,263.99898298231744
2023-05-04 13:00:00,19.4,1010.05,65.38346452092995,4.806000000000001,9.576,231.99999999999997,20.0,1018.6999999999999,71.0,24.03333333333333,37.6,260.6683322396841
2023-05-04 13:30:00,19.85,1010.05,64.99618043078979,5.058,11.808,224.99999999999997,20.03333333333333,1018.7000000000002,70.33333333333333,25.166666666666668,38.3,262.0
2023-05-04 14:00:00,19.75,1010.1500000000001,65.54267692997173,5.256,12.852,230.50000000000003,19.833333333333332,1018.6999999999999,69.66666666666667,23.933333333333334,38.3,261.3336344040273
2023-05-04 14:30:00,19.9,1010.4000000000001,65.16314154283872,4.806000000000001,9.756,242.99999999999997,19.366666666666667,1018.7000000000002,71.66666666666667,24.733333333333334,38.6,265.6666365779404
2023-05-04 15:00:00,19.75,1010.6500000000001,65.95388877311103,4.7700000000000005,10.512,233.5,19.233333333333334,1018.7333333333332,71.33333333333333,22.933333333333334,38.6,265.6700978815524
2023-05-04 15:30:00,20.049999999999997,1010.75,65.65884404629125,4.572000000000001,9.36,235.99999999999997,19.099999999999998,1018.7999999999998,70.33333333333333,24.866666666666664,38.0,268.33329571956085
2023-05-04 16:00:00,20.35,1010.7,64.49679307459401,4.662000000000001,11.196,242.5,18.966666666666665,1018.8333333333334,71.0,22.933333333333334,38.0,275.0
2023-05-04 16:30:00,20.05,1010.8,64.0582081226977,5.274,11.592,227.99999999999997,18.599999999999998,1018.8333333333334,71.33333333333333,21.366666666666664,38.0,277.3338717844033
2023-05-04 17:00:00,19.7,1010.9,63.7222528159804,4.968,12.420000000000002,226.49999999999997,18.133333333333333,1018.8000000000001,72.0,19.233333333333334,32.2,275.6666365779404
